"Camera","Class","Count","Operation","RAI","TimePeriod"
"B12","Deer - Buck Spike",9,31,0.290322580645161,"october.2016"
"B14","Deer - Buck Spike",18,31,0.580645161290323,"october.2016"
"C03","Deer - Buck Spike",0,31,0,"october.2016"
"C05","Deer - Buck Spike",0,31,0,"october.2016"
"C07","Deer - Buck Spike",3,31,0.0967741935483871,"october.2016"
"C09","Deer - Buck Spike",2,31,0.0645161290322581,"october.2016"
"C15","Deer - Buck Spike",8,31,0.258064516129032,"october.2016"
"C17","Deer - Buck Spike",6,31,0.193548387096774,"october.2016"
"D04","Deer - Buck Spike",1,31,0.032258064516129,"october.2016"
"D06","Deer - Buck Spike",3,31,0.0967741935483871,"october.2016"
"D12","Deer - Buck Spike",4,31,0.129032258064516,"october.2016"
"D14","Deer - Buck Spike",4,31,0.129032258064516,"october.2016"
"D16","Deer - Buck Spike",2,31,0.0645161290322581,"october.2016"
"E05","Deer - Buck Spike",0,31,0,"october.2016"
"E07","Deer - Buck Spike",3,31,0.0967741935483871,"october.2016"
"E09","Deer - Buck Spike",0,31,0,"october.2016"
"E11","Deer - Buck Spike",0,31,0,"october.2016"
"E13","Deer - Buck Spike",1,31,0.032258064516129,"october.2016"
"E15","Deer - Buck Spike",0,31,0,"october.2016"
"E17","Deer - Buck Spike",0,31,0,"october.2016"
"F04","Deer - Buck Spike",1,31,0.032258064516129,"october.2016"
"F06","Deer - Buck Spike",0,31,0,"october.2016"
"F08","Deer - Buck Spike",24,31,0.774193548387097,"october.2016"
"F10","Deer - Buck Spike",2,31,0.0645161290322581,"october.2016"
"G09","Deer - Buck Spike",5,31,0.161290322580645,"october.2016"
"G11","Deer - Buck Spike",0,31,0,"october.2016"
"A03","Deer - Buck Young Button",0,31,0,"october.2016"
"A13","Deer - Buck Young Button",0,31,0,"october.2016"
"B04","Deer - Buck Young Button",7,31,0.225806451612903,"october.2016"
"B06","Deer - Buck Young Button",0,31,0,"october.2016"
"B08","Deer - Buck Young Button",0,31,0,"october.2016"
"B10","Deer - Buck Young Button",0,31,0,"october.2016"
"B12","Deer - Buck Young Button",0,31,0,"october.2016"
"B14","Deer - Buck Young Button",1,31,0.032258064516129,"october.2016"
"C03","Deer - Buck Young Button",0,31,0,"october.2016"
"C05","Deer - Buck Young Button",0,31,0,"october.2016"
"C07","Deer - Buck Young Button",0,31,0,"october.2016"
"C09","Deer - Buck Young Button",0,31,0,"october.2016"
"C15","Deer - Buck Young Button",1,31,0.032258064516129,"october.2016"
"C17","Deer - Buck Young Button",0,31,0,"october.2016"
"D04","Deer - Buck Young Button",0,31,0,"october.2016"
"D06","Deer - Buck Young Button",1,31,0.032258064516129,"october.2016"
"D12","Deer - Buck Young Button",0,31,0,"october.2016"
"D14","Deer - Buck Young Button",0,31,0,"october.2016"
"D16","Deer - Buck Young Button",0,31,0,"october.2016"
"E05","Deer - Buck Young Button",0,31,0,"october.2016"
"E07","Deer - Buck Young Button",2,31,0.0645161290322581,"october.2016"
"E09","Deer - Buck Young Button",0,31,0,"october.2016"
"E11","Deer - Buck Young Button",0,31,0,"october.2016"
"E13","Deer - Buck Young Button",0,31,0,"october.2016"
"E15","Deer - Buck Young Button",0,31,0,"october.2016"
"E17","Deer - Buck Young Button",0,31,0,"october.2016"
"F04","Deer - Buck Young Button",0,31,0,"october.2016"
"F06","Deer - Buck Young Button",1,31,0.032258064516129,"october.2016"
"F08","Deer - Buck Young Button",1,31,0.032258064516129,"october.2016"
"F10","Deer - Buck Young Button",1,31,0.032258064516129,"october.2016"
"G09","Deer - Buck Young Button",0,31,0,"october.2016"
"G11","Deer - Buck Young Button",0,31,0,"october.2016"
"A03","Deer - Doe",9,31,0.290322580645161,"october.2016"
"A13","Deer - Doe",5,31,0.161290322580645,"october.2016"
"B04","Deer - Doe",95,31,3.06451612903226,"october.2016"
"B06","Deer - Doe",10,31,0.32258064516129,"october.2016"
"B08","Deer - Doe",6,31,0.193548387096774,"october.2016"
"B10","Deer - Doe",2,31,0.0645161290322581,"october.2016"
"B12","Deer - Doe",23,31,0.741935483870968,"october.2016"
"B14","Deer - Doe",40,31,1.29032258064516,"october.2016"
"C03","Deer - Doe",27,31,0.870967741935484,"october.2016"
"C05","Deer - Doe",1,31,0.032258064516129,"october.2016"
"C07","Deer - Doe",4,31,0.129032258064516,"october.2016"
"C09","Deer - Doe",8,31,0.258064516129032,"october.2016"
"C15","Deer - Doe",9,31,0.290322580645161,"october.2016"
"C17","Deer - Doe",4,31,0.129032258064516,"october.2016"
"D04","Deer - Doe",27,31,0.870967741935484,"october.2016"
"D06","Deer - Doe",9,31,0.290322580645161,"october.2016"
"D12","Deer - Doe",2,31,0.0645161290322581,"october.2016"
"D14","Deer - Doe",10,31,0.32258064516129,"october.2016"
"D16","Deer - Doe",9,31,0.290322580645161,"october.2016"
"E05","Deer - Doe",6,31,0.193548387096774,"october.2016"
"E07","Deer - Doe",0,31,0,"october.2016"
"E09","Deer - Doe",13,31,0.419354838709677,"october.2016"
"E11","Deer - Doe",9,31,0.290322580645161,"october.2016"
"E13","Deer - Doe",2,31,0.0645161290322581,"october.2016"
"E15","Deer - Doe",3,31,0.0967741935483871,"october.2016"
"E17","Deer - Doe",1,31,0.032258064516129,"october.2016"
"F04","Deer - Doe",12,31,0.387096774193548,"october.2016"
"F06","Deer - Doe",2,31,0.0645161290322581,"october.2016"
"F08","Deer - Doe",161,31,5.19354838709677,"october.2016"
"F10","Deer - Doe",16,31,0.516129032258065,"october.2016"
"G09","Deer - Doe",6,31,0.193548387096774,"october.2016"
"G11","Deer - Doe",0,31,0,"october.2016"
"A03","Deer - Fawn",1,31,0.032258064516129,"october.2016"
"A13","Deer - Fawn",0,31,0,"october.2016"
"B04","Deer - Fawn",28,31,0.903225806451613,"october.2016"
"B06","Deer - Fawn",1,31,0.032258064516129,"october.2016"
"B08","Deer - Fawn",1,31,0.032258064516129,"october.2016"
"B10","Deer - Fawn",0,31,0,"october.2016"
"B12","Deer - Fawn",0,31,0,"october.2016"
"B14","Deer - Fawn",3,31,0.0967741935483871,"october.2016"
"C03","Deer - Fawn",5,31,0.161290322580645,"october.2016"
"C05","Deer - Fawn",0,31,0,"october.2016"
"C07","Deer - Fawn",0,31,0,"october.2016"
"C09","Deer - Fawn",0,31,0,"october.2016"
"C15","Deer - Fawn",0,31,0,"october.2016"
"C17","Deer - Fawn",0,31,0,"october.2016"
"D04","Deer - Fawn",1,31,0.032258064516129,"october.2016"
"D06","Deer - Fawn",0,31,0,"october.2016"
"D12","Deer - Fawn",0,31,0,"october.2016"
"D14","Deer - Fawn",0,31,0,"october.2016"
"D16","Deer - Fawn",0,31,0,"october.2016"
"E05","Deer - Fawn",0,31,0,"october.2016"
"E07","Deer - Fawn",0,31,0,"october.2016"
"E09","Deer - Fawn",2,31,0.0645161290322581,"october.2016"
"E11","Deer - Fawn",1,31,0.032258064516129,"october.2016"
"E13","Deer - Fawn",0,31,0,"october.2016"
"E15","Deer - Fawn",1,31,0.032258064516129,"october.2016"
"E17","Deer - Fawn",0,31,0,"october.2016"
"F04","Deer - Fawn",10,31,0.32258064516129,"october.2016"
"F06","Deer - Fawn",0,31,0,"october.2016"
"F08","Deer - Fawn",33,31,1.06451612903226,"october.2016"
"F10","Deer - Fawn",0,31,0,"october.2016"
"G09","Deer - Fawn",2,31,0.0645161290322581,"october.2016"
"G11","Deer - Fawn",0,31,0,"october.2016"
"A03","Deer - Other",3,31,0.0967741935483871,"october.2016"
"A13","Deer - Other",0,31,0,"october.2016"
"B04","Deer - Other",14,31,0.451612903225806,"october.2016"
"B06","Deer - Other",6,31,0.193548387096774,"october.2016"
"B08","Deer - Other",1,31,0.032258064516129,"october.2016"
"B10","Deer - Other",5,31,0.161290322580645,"october.2016"
"B12","Deer - Other",4,31,0.129032258064516,"october.2016"
"B14","Deer - Other",6,31,0.193548387096774,"october.2016"
"C03","Deer - Other",8,31,0.258064516129032,"october.2016"
"C05","Deer - Other",0,31,0,"october.2016"
"C07","Deer - Other",1,31,0.032258064516129,"october.2016"
"C09","Deer - Other",0,31,0,"october.2016"
"C15","Deer - Other",2,31,0.0645161290322581,"october.2016"
"C17","Deer - Other",1,31,0.032258064516129,"october.2016"
"D04","Deer - Other",4,31,0.129032258064516,"october.2016"
"D06","Deer - Other",10,31,0.32258064516129,"october.2016"
"D12","Deer - Other",0,31,0,"october.2016"
"D14","Deer - Other",6,31,0.193548387096774,"october.2016"
"D16","Deer - Other",4,31,0.129032258064516,"october.2016"
"E05","Deer - Other",2,31,0.0645161290322581,"october.2016"
"E07","Deer - Other",4,31,0.129032258064516,"october.2016"
"E09","Deer - Other",1,31,0.032258064516129,"october.2016"
"E11","Deer - Other",6,31,0.193548387096774,"october.2016"
"E13","Deer - Other",0,31,0,"october.2016"
"E15","Deer - Other",0,31,0,"october.2016"
"E17","Deer - Other",0,31,0,"october.2016"
"F04","Deer - Other",0,31,0,"october.2016"
"F06","Deer - Other",1,31,0.032258064516129,"october.2016"
"F08","Deer - Other",63,31,2.03225806451613,"october.2016"
"F10","Deer - Other",1,31,0.032258064516129,"october.2016"
"G09","Deer - Other",1,31,0.032258064516129,"october.2016"
"G11","Deer - Other",1,31,0.032258064516129,"october.2016"
"A03","Dog",0,31,0,"october.2016"
"A13","Dog",0,31,0,"october.2016"
"B04","Dog",0,31,0,"october.2016"
"B06","Dog",0,31,0,"october.2016"
"B08","Dog",0,31,0,"october.2016"
"B10","Dog",0,31,0,"october.2016"
"B12","Dog",0,31,0,"october.2016"
"B14","Dog",0,31,0,"october.2016"
"C03","Dog",0,31,0,"october.2016"
"C05","Dog",0,31,0,"october.2016"
"C07","Dog",0,31,0,"october.2016"
"C09","Dog",0,31,0,"october.2016"
"C15","Dog",0,31,0,"october.2016"
"C17","Dog",0,31,0,"october.2016"
"D04","Dog",0,31,0,"october.2016"
"D06","Dog",0,31,0,"october.2016"
"D12","Dog",1,31,0.032258064516129,"october.2016"
"D14","Dog",0,31,0,"october.2016"
"D16","Dog",0,31,0,"october.2016"
"E05","Dog",0,31,0,"october.2016"
"E07","Dog",0,31,0,"october.2016"
"E09","Dog",0,31,0,"october.2016"
"E11","Dog",0,31,0,"october.2016"
"E13","Dog",1,31,0.032258064516129,"october.2016"
"E15","Dog",1,31,0.032258064516129,"october.2016"
"E17","Dog",0,31,0,"october.2016"
"F04","Dog",0,31,0,"october.2016"
"F06","Dog",0,31,0,"october.2016"
"F08","Dog",0,31,0,"october.2016"
"F10","Dog",0,31,0,"october.2016"
"G09","Dog",0,31,0,"october.2016"
"G11","Dog",0,31,0,"october.2016"
"A03","Fox",0,31,0,"october.2016"
"A13","Fox",0,31,0,"october.2016"
"B04","Fox",1,31,0.032258064516129,"october.2016"
"B06","Fox",0,31,0,"october.2016"
"B08","Fox",0,31,0,"october.2016"
"B10","Fox",1,31,0.032258064516129,"october.2016"
"B12","Fox",0,31,0,"october.2016"
"B14","Fox",2,31,0.0645161290322581,"october.2016"
"C03","Fox",14,31,0.451612903225806,"october.2016"
"C05","Fox",2,31,0.0645161290322581,"october.2016"
"C07","Fox",0,31,0,"october.2016"
"C09","Fox",1,31,0.032258064516129,"october.2016"
"C15","Fox",1,31,0.032258064516129,"october.2016"
"C17","Fox",1,31,0.032258064516129,"october.2016"
"D04","Fox",3,31,0.0967741935483871,"october.2016"
"D06","Fox",4,31,0.129032258064516,"october.2016"
"D12","Fox",7,31,0.225806451612903,"october.2016"
"D14","Fox",6,31,0.193548387096774,"october.2016"
"D16","Fox",2,31,0.0645161290322581,"october.2016"
"E05","Fox",4,31,0.129032258064516,"october.2016"
"E07","Fox",0,31,0,"october.2016"
"E09","Fox",0,31,0,"october.2016"
"E11","Fox",1,31,0.032258064516129,"october.2016"
"E13","Fox",1,31,0.032258064516129,"october.2016"
"E15","Fox",0,31,0,"october.2016"
"E17","Fox",1,31,0.032258064516129,"october.2016"
"F04","Fox",3,31,0.0967741935483871,"october.2016"
"F06","Fox",0,31,0,"october.2016"
"F08","Fox",1,31,0.032258064516129,"october.2016"
"F10","Fox",0,31,0,"october.2016"
"G09","Fox",2,31,0.0645161290322581,"october.2016"
"G11","Fox",16,31,0.516129032258065,"october.2016"
"A03","Human",0,31,0,"october.2016"
"A13","Human",0,31,0,"october.2016"
"B04","Human",0,31,0,"october.2016"
"B06","Human",0,31,0,"october.2016"
"B08","Human",0,31,0,"october.2016"
"B10","Human",0,31,0,"october.2016"
"B12","Human",0,31,0,"october.2016"
"B14","Human",0,31,0,"october.2016"
"C03","Human",0,31,0,"october.2016"
"C05","Human",0,31,0,"october.2016"
"C07","Human",0,31,0,"october.2016"
"C09","Human",0,31,0,"october.2016"
"C15","Human",0,31,0,"october.2016"
"C17","Human",0,31,0,"october.2016"
"D04","Human",0,31,0,"october.2016"
"D06","Human",0,31,0,"october.2016"
"D12","Human",0,31,0,"october.2016"
"D14","Human",0,31,0,"october.2016"
"D16","Human",0,31,0,"october.2016"
"E05","Human",2,31,0.0645161290322581,"october.2016"
"E07","Human",0,31,0,"october.2016"
"E09","Human",0,31,0,"october.2016"
"E11","Human",0,31,0,"october.2016"
"E13","Human",0,31,0,"october.2016"
"E15","Human",0,31,0,"october.2016"
"E17","Human",0,31,0,"october.2016"
"F04","Human",0,31,0,"october.2016"
"F06","Human",0,31,0,"october.2016"
"F08","Human",0,31,0,"october.2016"
"F10","Human",0,31,0,"october.2016"
"G09","Human",0,31,0,"october.2016"
"G11","Human",0,31,0,"october.2016"
"A03","Jack_Rabbit",0,31,0,"october.2016"
"A13","Jack_Rabbit",0,31,0,"october.2016"
"B04","Jack_Rabbit",0,31,0,"october.2016"
"B06","Jack_Rabbit",0,31,0,"october.2016"
"B08","Jack_Rabbit",0,31,0,"october.2016"
"B10","Jack_Rabbit",0,31,0,"october.2016"
"B12","Jack_Rabbit",0,31,0,"october.2016"
"B14","Jack_Rabbit",0,31,0,"october.2016"
"C03","Jack_Rabbit",2,31,0.0645161290322581,"october.2016"
"C05","Jack_Rabbit",0,31,0,"october.2016"
"C07","Jack_Rabbit",0,31,0,"october.2016"
"C09","Jack_Rabbit",0,31,0,"october.2016"
"C15","Jack_Rabbit",0,31,0,"october.2016"
"C17","Jack_Rabbit",0,31,0,"october.2016"
"D04","Jack_Rabbit",1,31,0.032258064516129,"october.2016"
"D06","Jack_Rabbit",0,31,0,"october.2016"
"D12","Jack_Rabbit",0,31,0,"october.2016"
"D14","Jack_Rabbit",0,31,0,"october.2016"
"D16","Jack_Rabbit",0,31,0,"october.2016"
"E05","Jack_Rabbit",1,31,0.032258064516129,"october.2016"
"E07","Jack_Rabbit",0,31,0,"october.2016"
"E09","Jack_Rabbit",0,31,0,"october.2016"
"E11","Jack_Rabbit",0,31,0,"october.2016"
"E13","Jack_Rabbit",0,31,0,"october.2016"
"E15","Jack_Rabbit",0,31,0,"october.2016"
"E17","Jack_Rabbit",0,31,0,"october.2016"
"F04","Jack_Rabbit",1,31,0.032258064516129,"october.2016"
"F06","Jack_Rabbit",0,31,0,"october.2016"
"F08","Jack_Rabbit",0,31,0,"october.2016"
"F10","Jack_Rabbit",0,31,0,"october.2016"
"G09","Jack_Rabbit",0,31,0,"october.2016"
"G11","Jack_Rabbit",0,31,0,"october.2016"
"A03","Mountain_Lion",0,31,0,"october.2016"
"A13","Mountain_Lion",0,31,0,"october.2016"
"B04","Mountain_Lion",0,31,0,"october.2016"
"B06","Mountain_Lion",0,31,0,"october.2016"
"B08","Mountain_Lion",0,31,0,"october.2016"
"B10","Mountain_Lion",0,31,0,"october.2016"
"B12","Mountain_Lion",0,31,0,"october.2016"
"B14","Mountain_Lion",0,31,0,"october.2016"
"C03","Mountain_Lion",2,31,0.0645161290322581,"october.2016"
"C05","Mountain_Lion",0,31,0,"october.2016"
"C07","Mountain_Lion",0,31,0,"october.2016"
"C09","Mountain_Lion",0,31,0,"october.2016"
"C15","Mountain_Lion",0,31,0,"october.2016"
"C17","Mountain_Lion",0,31,0,"october.2016"
"D04","Mountain_Lion",1,31,0.032258064516129,"october.2016"
"D06","Mountain_Lion",0,31,0,"october.2016"
"D12","Mountain_Lion",0,31,0,"october.2016"
"D14","Mountain_Lion",0,31,0,"october.2016"
"D16","Mountain_Lion",0,31,0,"october.2016"
"E05","Mountain_Lion",0,31,0,"october.2016"
"E07","Mountain_Lion",0,31,0,"october.2016"
"E09","Mountain_Lion",0,31,0,"october.2016"
"E11","Mountain_Lion",0,31,0,"october.2016"
"E13","Mountain_Lion",0,31,0,"october.2016"
"E15","Mountain_Lion",0,31,0,"october.2016"
"E17","Mountain_Lion",0,31,0,"october.2016"
"F04","Mountain_Lion",0,31,0,"october.2016"
"F06","Mountain_Lion",2,31,0.0645161290322581,"october.2016"
"F08","Mountain_Lion",0,31,0,"october.2016"
"F10","Mountain_Lion",0,31,0,"october.2016"
"G09","Mountain_Lion",0,31,0,"october.2016"
"G11","Mountain_Lion",1,31,0.032258064516129,"october.2016"
"A03","Raccoon",0,31,0,"october.2016"
"A13","Raccoon",0,31,0,"october.2016"
"B04","Raccoon",0,31,0,"october.2016"
"B06","Raccoon",0,31,0,"october.2016"
"B08","Raccoon",0,31,0,"october.2016"
"B10","Raccoon",0,31,0,"october.2016"
"B12","Raccoon",0,31,0,"october.2016"
"B14","Raccoon",3,31,0.0967741935483871,"october.2016"
"C03","Raccoon",0,31,0,"october.2016"
"C05","Raccoon",0,31,0,"october.2016"
"C07","Raccoon",0,31,0,"october.2016"
"C09","Raccoon",1,31,0.032258064516129,"october.2016"
"C15","Raccoon",0,31,0,"october.2016"
"C17","Raccoon",0,31,0,"october.2016"
"D04","Raccoon",0,31,0,"october.2016"
"D06","Raccoon",1,31,0.032258064516129,"october.2016"
"D12","Raccoon",1,31,0.032258064516129,"october.2016"
"D14","Raccoon",2,31,0.0645161290322581,"october.2016"
"D16","Raccoon",0,31,0,"october.2016"
"E05","Raccoon",0,31,0,"october.2016"
"E07","Raccoon",0,31,0,"october.2016"
"E09","Raccoon",0,31,0,"october.2016"
"E11","Raccoon",3,31,0.0967741935483871,"october.2016"
"E13","Raccoon",0,31,0,"october.2016"
"E15","Raccoon",10,31,0.32258064516129,"october.2016"
"E17","Raccoon",0,31,0,"october.2016"
"F04","Raccoon",0,31,0,"october.2016"
"F06","Raccoon",0,31,0,"october.2016"
"F08","Raccoon",1,31,0.032258064516129,"october.2016"
"F10","Raccoon",2,31,0.0645161290322581,"october.2016"
"G09","Raccoon",0,31,0,"october.2016"
"G11","Raccoon",0,31,0,"october.2016"
"A03","Sheep",0,31,0,"october.2016"
"A13","Sheep",0,31,0,"october.2016"
"B04","Sheep",0,31,0,"october.2016"
"B06","Sheep",0,31,0,"october.2016"
"B08","Sheep",0,31,0,"october.2016"
"B10","Sheep",0,31,0,"october.2016"
"B12","Sheep",0,31,0,"october.2016"
"B14","Sheep",0,31,0,"october.2016"
"C03","Sheep",0,31,0,"october.2016"
"C05","Sheep",0,31,0,"october.2016"
"C07","Sheep",0,31,0,"october.2016"
"C09","Sheep",0,31,0,"october.2016"
"C15","Sheep",0,31,0,"october.2016"
"C17","Sheep",0,31,0,"october.2016"
"D04","Sheep",0,31,0,"october.2016"
"D06","Sheep",0,31,0,"october.2016"
"D12","Sheep",0,31,0,"october.2016"
