"Camera","Class","Count","Operation","RAI","TimePeriod"
"D14","Bobcat",0,31,0,"july.2018"
"D16","Bobcat",1,31,0.032258064516129,"july.2018"
"E05","Bobcat",0,31,0,"july.2018"
"E07","Bobcat",0,31,0,"july.2018"
"E09","Bobcat",0,31,0,"july.2018"
"E11","Bobcat",0,31,0,"july.2018"
"E13","Bobcat",0,31,0,"july.2018"
"E15","Bobcat",1,31,0.032258064516129,"july.2018"
"F06","Bobcat",0,26,0,"july.2018"
"F08","Bobcat",0,31,0,"july.2018"
"F10","Bobcat",0,26,0,"july.2018"
"G09","Bobcat",0,26,0,"july.2018"
"G11","Bobcat",0,31,0,"july.2018"
"A13","Coyote",0,31,0,"july.2018"
"B02","Coyote",4,26,0.153846153846154,"july.2018"
"B04","Coyote",0,31,0,"july.2018"
"B06","Coyote",0,26,0,"july.2018"
"B08","Coyote",0,31,0,"july.2018"
"B10","Coyote",0,31,0,"july.2018"
"B12","Coyote",0,31,0,"july.2018"
"B14","Coyote",4,31,0.129032258064516,"july.2018"
"C03","Coyote",1,31,0.032258064516129,"july.2018"
"C09","Coyote",0,31,0,"july.2018"
"C15","Coyote",0,31,0,"july.2018"
"C17","Coyote",0,31,0,"july.2018"
"D04","Coyote",2,31,0.0645161290322581,"july.2018"
"D06","Coyote",2,26,0.0769230769230769,"july.2018"
"D08","Coyote",0,31,0,"july.2018"
"D10","Coyote",0,26,0,"july.2018"
"D12","Coyote",0,31,0,"july.2018"
"D14","Coyote",1,31,0.032258064516129,"july.2018"
"D16","Coyote",0,31,0,"july.2018"
"E05","Coyote",1,31,0.032258064516129,"july.2018"
"E07","Coyote",0,31,0,"july.2018"
"E09","Coyote",1,31,0.032258064516129,"july.2018"
"E11","Coyote",0,31,0,"july.2018"
"E13","Coyote",0,31,0,"july.2018"
"E15","Coyote",0,31,0,"july.2018"
"F06","Coyote",0,26,0,"july.2018"
"F08","Coyote",0,31,0,"july.2018"
"F10","Coyote",0,26,0,"july.2018"
"G09","Coyote",0,26,0,"july.2018"
"G11","Coyote",0,31,0,"july.2018"
"A13","Deer - Buck Legal",0,31,0,"july.2018"
"B02","Deer - Buck Legal",29,26,1.11538461538462,"july.2018"
"B04","Deer - Buck Legal",6,31,0.193548387096774,"july.2018"
"B06","Deer - Buck Legal",0,26,0,"july.2018"
"B08","Deer - Buck Legal",0,31,0,"july.2018"
"B10","Deer - Buck Legal",2,31,0.0645161290322581,"july.2018"
"B12","Deer - Buck Legal",0,31,0,"july.2018"
"B14","Deer - Buck Legal",22,31,0.709677419354839,"july.2018"
"C03","Deer - Buck Legal",0,31,0,"july.2018"
"C09","Deer - Buck Legal",0,31,0,"july.2018"
"C15","Deer - Buck Legal",0,31,0,"july.2018"
"C17","Deer - Buck Legal",0,31,0,"july.2018"
"D04","Deer - Buck Legal",0,31,0,"july.2018"
"D06","Deer - Buck Legal",1,26,0.0384615384615385,"july.2018"
"D08","Deer - Buck Legal",0,31,0,"july.2018"
"D10","Deer - Buck Legal",3,26,0.115384615384615,"july.2018"
"D12","Deer - Buck Legal",0,31,0,"july.2018"
"D14","Deer - Buck Legal",0,31,0,"july.2018"
"D16","Deer - Buck Legal",2,31,0.0645161290322581,"july.2018"
"E05","Deer - Buck Legal",0,31,0,"july.2018"
"E07","Deer - Buck Legal",0,31,0,"july.2018"
"E09","Deer - Buck Legal",0,31,0,"july.2018"
"E11","Deer - Buck Legal",0,31,0,"july.2018"
"E13","Deer - Buck Legal",0,31,0,"july.2018"
"E15","Deer - Buck Legal",0,31,0,"july.2018"
"F06","Deer - Buck Legal",1,26,0.0384615384615385,"july.2018"
"F08","Deer - Buck Legal",1,31,0.032258064516129,"july.2018"
"F10","Deer - Buck Legal",0,26,0,"july.2018"
"G09","Deer - Buck Legal",9,26,0.346153846153846,"july.2018"
"G11","Deer - Buck Legal",0,31,0,"july.2018"
"A13","Deer - Buck Spike",0,31,0,"july.2018"
"B02","Deer - Buck Spike",14,26,0.538461538461538,"july.2018"
"B04","Deer - Buck Spike",0,31,0,"july.2018"
"B06","Deer - Buck Spike",0,26,0,"july.2018"
"B08","Deer - Buck Spike",5,31,0.161290322580645,"july.2018"
"B10","Deer - Buck Spike",0,31,0,"july.2018"
"B12","Deer - Buck Spike",0,31,0,"july.2018"
"B14","Deer - Buck Spike",55,31,1.7741935483871,"july.2018"
"C03","Deer - Buck Spike",0,31,0,"july.2018"
"C09","Deer - Buck Spike",0,31,0,"july.2018"
"C15","Deer - Buck Spike",0,31,0,"july.2018"
"C17","Deer - Buck Spike",0,31,0,"july.2018"
"D04","Deer - Buck Spike",2,31,0.0645161290322581,"july.2018"
"D06","Deer - Buck Spike",0,26,0,"july.2018"
"D08","Deer - Buck Spike",3,31,0.0967741935483871,"july.2018"
"D10","Deer - Buck Spike",0,26,0,"july.2018"
"D12","Deer - Buck Spike",0,31,0,"july.2018"
"D14","Deer - Buck Spike",0,31,0,"july.2018"
"D16","Deer - Buck Spike",0,31,0,"july.2018"
"E05","Deer - Buck Spike",1,31,0.032258064516129,"july.2018"
"E07","Deer - Buck Spike",0,31,0,"july.2018"
"E09","Deer - Buck Spike",0,31,0,"july.2018"
"E11","Deer - Buck Spike",5,31,0.161290322580645,"july.2018"
"E13","Deer - Buck Spike",3,31,0.0967741935483871,"july.2018"
"E15","Deer - Buck Spike",0,31,0,"july.2018"
"F06","Deer - Buck Spike",0,26,0,"july.2018"
"F08","Deer - Buck Spike",0,31,0,"july.2018"
"F10","Deer - Buck Spike",0,26,0,"july.2018"
"G09","Deer - Buck Spike",2,26,0.0769230769230769,"july.2018"
"G11","Deer - Buck Spike",3,31,0.0967741935483871,"july.2018"
"A13","Deer - Buck Young Button",0,31,0,"july.2018"
"B02","Deer - Buck Young Button",0,26,0,"july.2018"
"B04","Deer - Buck Young Button",0,31,0,"july.2018"
"B06","Deer - Buck Young Button",0,26,0,"july.2018"
"B08","Deer - Buck Young Button",0,31,0,"july.2018"
"B10","Deer - Buck Young Button",0,31,0,"july.2018"
"B12","Deer - Buck Young Button",0,31,0,"july.2018"
"B14","Deer - Buck Young Button",0,31,0,"july.2018"
"C03","Deer - Buck Young Button",0,31,0,"july.2018"
"C09","Deer - Buck Young Button",0,31,0,"july.2018"
"C15","Deer - Buck Young Button",0,31,0,"july.2018"
"C17","Deer - Buck Young Button",0,31,0,"july.2018"
"D04","Deer - Buck Young Button",1,31,0.032258064516129,"july.2018"
"D06","Deer - Buck Young Button",0,26,0,"july.2018"
"D08","Deer - Buck Young Button",0,31,0,"july.2018"
"D10","Deer - Buck Young Button",4,26,0.153846153846154,"july.2018"
"D12","Deer - Buck Young Button",0,31,0,"july.2018"
"D14","Deer - Buck Young Button",0,31,0,"july.2018"
"D16","Deer - Buck Young Button",1,31,0.032258064516129,"july.2018"
"E05","Deer - Buck Young Button",0,31,0,"july.2018"
"E07","Deer - Buck Young Button",0,31,0,"july.2018"
"E09","Deer - Buck Young Button",0,31,0,"july.2018"
"E11","Deer - Buck Young Button",0,31,0,"july.2018"
"E13","Deer - Buck Young Button",0,31,0,"july.2018"
"E15","Deer - Buck Young Button",0,31,0,"july.2018"
"F06","Deer - Buck Young Button",0,26,0,"july.2018"
"F08","Deer - Buck Young Button",0,31,0,"july.2018"
"F10","Deer - Buck Young Button",0,26,0,"july.2018"
"G09","Deer - Buck Young Button",0,26,0,"july.2018"
"G11","Deer - Buck Young Button",0,31,0,"july.2018"
"A13","Deer - Doe",4,31,0.129032258064516,"july.2018"
"B02","Deer - Doe",8,26,0.307692307692308,"july.2018"
"B04","Deer - Doe",25,31,0.806451612903226,"july.2018"
"B06","Deer - Doe",3,26,0.115384615384615,"july.2018"
"B08","Deer - Doe",2,31,0.0645161290322581,"july.2018"
"B10","Deer - Doe",2,31,0.0645161290322581,"july.2018"
"B12","Deer - Doe",2,31,0.0645161290322581,"july.2018"
"B14","Deer - Doe",188,31,6.06451612903226,"july.2018"
"C03","Deer - Doe",4,31,0.129032258064516,"july.2018"
"C09","Deer - Doe",9,31,0.290322580645161,"july.2018"
"C15","Deer - Doe",3,31,0.0967741935483871,"july.2018"
"C17","Deer - Doe",2,31,0.0645161290322581,"july.2018"
"D04","Deer - Doe",31,31,1,"july.2018"
"D06","Deer - Doe",5,26,0.192307692307692,"july.2018"
"D08","Deer - Doe",1,31,0.032258064516129,"july.2018"
"D10","Deer - Doe",2,26,0.0769230769230769,"july.2018"
"D12","Deer - Doe",2,31,0.0645161290322581,"july.2018"
"D14","Deer - Doe",13,31,0.419354838709677,"july.2018"
"D16","Deer - Doe",6,31,0.193548387096774,"july.2018"
"E05","Deer - Doe",29,31,0.935483870967742,"july.2018"
"E07","Deer - Doe",3,31,0.0967741935483871,"july.2018"
"E09","Deer - Doe",21,31,0.67741935483871,"july.2018"
"E11","Deer - Doe",4,31,0.129032258064516,"july.2018"
"E13","Deer - Doe",9,31,0.290322580645161,"july.2018"
"E15","Deer - Doe",4,31,0.129032258064516,"july.2018"
"F06","Deer - Doe",5,26,0.192307692307692,"july.2018"
"F08","Deer - Doe",17,31,0.548387096774194,"july.2018"
"F10","Deer - Doe",4,26,0.153846153846154,"july.2018"
"G09","Deer - Doe",7,26,0.269230769230769,"july.2018"
"G11","Deer - Doe",3,31,0.0967741935483871,"july.2018"
"A13","Deer - Fawn",0,31,0,"july.2018"
"B02","Deer - Fawn",5,26,0.192307692307692,"july.2018"
"B04","Deer - Fawn",13,31,0.419354838709677,"july.2018"
"B06","Deer - Fawn",0,26,0,"july.2018"
"B08","Deer - Fawn",0,31,0,"july.2018"
"B10","Deer - Fawn",1,31,0.032258064516129,"july.2018"
"B12","Deer - Fawn",0,31,0,"july.2018"
"B14","Deer - Fawn",28,31,0.903225806451613,"july.2018"
"C03","Deer - Fawn",0,31,0,"july.2018"
"C09","Deer - Fawn",11,31,0.354838709677419,"july.2018"
"C15","Deer - Fawn",3,31,0.0967741935483871,"july.2018"
"C17","Deer - Fawn",1,31,0.032258064516129,"july.2018"
"D04","Deer - Fawn",12,31,0.387096774193548,"july.2018"
"D06","Deer - Fawn",3,26,0.115384615384615,"july.2018"
"D08","Deer - Fawn",0,31,0,"july.2018"
"D10","Deer - Fawn",0,26,0,"july.2018"
"D12","Deer - Fawn",0,31,0,"july.2018"
"D14","Deer - Fawn",5,31,0.161290322580645,"july.2018"
"D16","Deer - Fawn",1,31,0.032258064516129,"july.2018"
"E05","Deer - Fawn",17,31,0.548387096774194,"july.2018"
"E07","Deer - Fawn",1,31,0.032258064516129,"july.2018"
"E09","Deer - Fawn",10,31,0.32258064516129,"july.2018"
"E11","Deer - Fawn",3,31,0.0967741935483871,"july.2018"
"E13","Deer - Fawn",6,31,0.193548387096774,"july.2018"
"E15","Deer - Fawn",0,31,0,"july.2018"
"F06","Deer - Fawn",1,26,0.0384615384615385,"july.2018"
"F08","Deer - Fawn",5,31,0.161290322580645,"july.2018"
"F10","Deer - Fawn",6,26,0.230769230769231,"july.2018"
"G09","Deer - Fawn",6,26,0.230769230769231,"july.2018"
"G11","Deer - Fawn",1,31,0.032258064516129,"july.2018"
"A13","Deer - Other",0,31,0,"july.2018"
"B02","Deer - Other",1,26,0.0384615384615385,"july.2018"
"B04","Deer - Other",3,31,0.0967741935483871,"july.2018"
"B06","Deer - Other",0,26,0,"july.2018"
"B08","Deer - Other",0,31,0,"july.2018"
"B10","Deer - Other",0,31,0,"july.2018"
"B12","Deer - Other",0,31,0,"july.2018"
"B14","Deer - Other",25,31,0.806451612903226,"july.2018"
"C03","Deer - Other",0,31,0,"july.2018"
"C09","Deer - Other",0,31,0,"july.2018"
"C15","Deer - Other",0,31,0,"july.2018"
"C17","Deer - Other",0,31,0,"july.2018"
"D04","Deer - Other",3,31,0.0967741935483871,"july.2018"
"D06","Deer - Other",0,26,0,"july.2018"
"D08","Deer - Other",1,31,0.032258064516129,"july.2018"
"D10","Deer - Other",2,26,0.0769230769230769,"july.2018"
"D12","Deer - Other",0,31,0,"july.2018"
"D14","Deer - Other",2,31,0.0645161290322581,"july.2018"
"D16","Deer - Other",0,31,0,"july.2018"
"E05","Deer - Other",0,31,0,"july.2018"
"E07","Deer - Other",0,31,0,"july.2018"
"E09","Deer - Other",0,31,0,"july.2018"
"E11","Deer - Other",2,31,0.0645161290322581,"july.2018"
"E13","Deer - Other",4,31,0.129032258064516,"july.2018"
"E15","Deer - Other",1,31,0.032258064516129,"july.2018"
"F06","Deer - Other",0,26,0,"july.2018"
"F08","Deer - Other",1,31,0.032258064516129,"july.2018"
"F10","Deer - Other",1,26,0.0384615384615385,"july.2018"
"G09","Deer - Other",2,26,0.0769230769230769,"july.2018"
"G11","Deer - Other",2,31,0.0645161290322581,"july.2018"
"A13","Dog",0,31,0,"july.2018"
"B02","Dog",0,26,0,"july.2018"
"B04","Dog",0,31,0,"july.2018"
"B06","Dog",0,26,0,"july.2018"
"B08","Dog",0,31,0,"july.2018"
"B10","Dog",0,31,0,"july.2018"
"B12","Dog",0,31,0,"july.2018"
"B14","Dog",0,31,0,"july.2018"
"C03","Dog",0,31,0,"july.2018"
"C09","Dog",0,31,0,"july.2018"
"C15","Dog",12,31,0.387096774193548,"july.2018"
"C17","Dog",0,31,0,"july.2018"
"D04","Dog",0,31,0,"july.2018"
"D06","Dog",0,26,0,"july.2018"
"D08","Dog",0,31,0,"july.2018"
"D10","Dog",0,26,0,"july.2018"
"D12","Dog",0,31,0,"july.2018"
"D14","Dog",0,31,0,"july.2018"
"D16","Dog",0,31,0,"july.2018"
"E05","Dog",0,31,0,"july.2018"
"E07","Dog",0,31,0,"july.2018"
"E09","Dog",0,31,0,"july.2018"
"E11","Dog",0,31,0,"july.2018"
"E13","Dog",0,31,0,"july.2018"
"E15","Dog",0,31,0,"july.2018"
"F06","Dog",0,26,0,"july.2018"
"F08","Dog",0,31,0,"july.2018"
"F10","Dog",0,26,0,"july.2018"
"G09","Dog",0,26,0,"july.2018"
"G11","Dog",0,31,0,"july.2018"
"A13","Fire",0,31,0,"july.2018"
"B02","Fire",1,26,0.0384615384615385,"july.2018"
"B04","Fire",1,31,0.032258064516129,"july.2018"
"B06","Fire",1,26,0.0384615384615385,"july.2018"
"B08","Fire",1,31,0.032258064516129,"july.2018"
"B10","Fire",1,31,0.032258064516129,"july.2018"
"B12","Fire",0,31,0,"july.2018"
"B14","Fire",0,31,0,"july.2018"
"C03","Fire",0,31,0,"july.2018"
"C09","Fire",1,31,0.032258064516129,"july.2018"
"C15","Fire",0,31,0,"july.2018"
"C17","Fire",0,31,0,"july.2018"
"D04","Fire",2,31,0.0645161290322581,"july.2018"
"D06","Fire",1,26,0.0384615384615385,"july.2018"
"D08","Fire",1,31,0.032258064516129,"july.2018"
"D10","Fire",1,26,0.0384615384615385,"july.2018"
"D12","Fire",0,31,0,"july.2018"
"D14","Fire",0,31,0,"july.2018"
"D16","Fire",0,31,0,"july.2018"
"E05","Fire",4,31,0.129032258064516,"july.2018"
"E07","Fire",1,31,0.032258064516129,"july.2018"
"E09","Fire",1,31,0.032258064516129,"july.2018"
"E11","Fire",2,31,0.0645161290322581,"july.2018"
"E13","Fire",0,31,0,"july.2018"
"E15","Fire",0,31,0,"july.2018"
"F06","Fire",1,26,0.0384615384615385,"july.2018"
"F08","Fire",2,31,0.0645161290322581,"july.2018"
"F10","Fire",1,26,0.0384615384615385,"july.2018"
"G09","Fire",1,26,0.0384615384615385,"july.2018"
"G11","Fire",1,31,0.032258064516129,"july.2018"
"A13","Fox",0,31,0,"july.2018"
"B02","Fox",4,26,0.153846153846154,"july.2018"
"B04","Fox",0,31,0,"july.2018"
"B06","Fox",1,26,0.0384615384615385,"july.2018"
"B08","Fox",0,31,0,"july.2018"
"B10","Fox",0,31,0,"july.2018"
"B12","Fox",0,31,0,"july.2018"
"B14","Fox",0,31,0,"july.2018"
"C03","Fox",2,31,0.0645161290322581,"july.2018"
"C09","Fox",0,31,0,"july.2018"
"C15","Fox",0,31,0,"july.2018"
"C17","Fox",0,31,0,"july.2018"
"D04","Fox",0,31,0,"july.2018"
"D06","Fox",0,26,0,"july.2018"
"D08","Fox",0,31,0,"july.2018"
"D10","Fox",5,26,0.192307692307692,"july.2018"
"D12","Fox",2,31,0.0645161290322581,"july.2018"
"D14","Fox",1,31,0.032258064516129,"july.2018"
"D16","Fox",0,31,0,"july.2018"
"E05","Fox",1,31,0.032258064516129,"july.2018"
"E07","Fox",0,31,0,"july.2018"
"E09","Fox",0,31,0,"july.2018"
"E11","Fox",1,31,0.032258064516129,"july.2018"
"E13","Fox",0,31,0,"july.2018"
"E15","Fox",0,31,0,"july.2018"
"F06","Fox",0,26,0,"july.2018"
"F08","Fox",0,31,0,"july.2018"
"F10","Fox",0,26,0,"july.2018"
"G09","Fox",0,26,0,"july.2018"
"G11","Fox",1,31,0.032258064516129,"july.2018"
"A13","Human",0,31,0,"july.2018"
"B02","Human",1,26,0.0384615384615385,"july.2018"
"B04","Human",2,31,0.0645161290322581,"july.2018"
"B06","Human",0,26,0,"july.2018"
"B08","Human",0,31,0,"july.2018"
"B10","Human",0,31,0,"july.2018"
"B12","Human",0,31,0,"july.2018"
"B14","Human",1,31,0.032258064516129,"july.2018"
"C03","Human",20,31,0.645161290322581,"july.2018"
"C09","Human",0,31,0,"july.2018"
"C15","Human",0,31,0,"july.2018"
"C17","Human",0,31,0,"july.2018"
"D04","Human",2,31,0.0645161290322581,"july.2018"
"D06","Human",0,26,0,"july.2018"
"D08","Human",0,31,0,"july.2018"
"D10","Human",0,26,0,"july.2018"
"D12","Human",0,31,0,"july.2018"
"D14","Human",0,31,0,"july.2018"
"D16","Human",0,31,0,"july.2018"
"E05","Human",0,31,0,"july.2018"
"E07","Human",0,31,0,"july.2018"
"E09","Human",0,31,0,"july.2018"
"E11","Human",0,31,0,"july.2018"
"E13","Human",0,31,0,"july.2018"
"E15","Human",0,31,0,"july.2018"
"F06","Human",1,26,0.0384615384615385,"july.2018"
"F08","Human",0,31,0,"july.2018"
"F10","Human",0,26,0,"july.2018"
"G09","Human",0,26,0,"july.2018"
"G11","Human",0,31,0,"july.2018"
"A13","Jack_Rabbit",0,31,0,"july.2018"
"B02","Jack_Rabbit",0,26,0,"july.2018"
"B04","Jack_Rabbit",0,31,0,"july.2018"
"B06","Jack_Rabbit",1,26,0.0384615384615385,"july.2018"
"B08","Jack_Rabbit",0,31,0,"july.2018"
"B10","Jack_Rabbit",0,31,0,"july.2018"
"B12","Jack_Rabbit",0,31,0,"july.2018"
"B14","Jack_Rabbit",0,31,0,"july.2018"
"C03","Jack_Rabbit",18,31,0.580645161290323,"july.2018"
"C09","Jack_Rabbit",0,31,0,"july.2018"
"C15","Jack_Rabbit",0,31,0,"july.2018"
"C17","Jack_Rabbit",0,31,0,"july.2018"
"D04","Jack_Rabbit",13,31,0.419354838709677,"july.2018"
"D06","Jack_Rabbit",0,26,0,"july.2018"
"D08","Jack_Rabbit",0,31,0,"july.2018"
"D10","Jack_Rabbit",0,26,0,"july.2018"
"D12","Jack_Rabbit",0,31,0,"july.2018"
"D14","Jack_Rabbit",0,31,0,"july.2018"
"D16","Jack_Rabbit",0,31,0,"july.2018"
"E05","Jack_Rabbit",6,31,0.193548387096774,"july.2018"
"E07","Jack_Rabbit",0,31,0,"july.2018"
"E09","Jack_Rabbit",0,31,0,"july.2018"
"E11","Jack_Rabbit",0,31,0,"july.2018"
"E13","Jack_Rabbit",0,31,0,"july.2018"
"E15","Jack_Rabbit",0,31,0,"july.2018"
"F06","Jack_Rabbit",0,26,0,"july.2018"
"F08","Jack_Rabbit",0,31,0,"july.2018"
"F10","Jack_Rabbit",0,26,0,"july.2018"
"G09","Jack_Rabbit",0,26,0,"july.2018"
"G11","Jack_Rabbit",0,31,0,"july.2018"
"A13","Mountain_Lion",0,31,0,"july.2018"
"B02","Mountain_Lion",0,26,0,"july.2018"
"B04","Mountain_Lion",0,31,0,"july.2018"
"B06","Mountain_Lion",0,26,0,"july.2018"
"B08","Mountain_Lion",0,31,0,"july.2018"
"B10","Mountain_Lion",0,31,0,"july.2018"
"B12","Mountain_Lion",0,31,0,"july.2018"
"B14","Mountain_Lion",0,31,0,"july.2018"
"C03","Mountain_Lion",1,31,0.032258064516129,"july.2018"
"C09","Mountain_Lion",0,31,0,"july.2018"
"C15","Mountain_Lion",0,31,0,"july.2018"
"C17","Mountain_Lion",0,31,0,"july.2018"
"D04","Mountain_Lion",1,31,0.032258064516129,"july.2018"
"D06","Mountain_Lion",0,26,0,"july.2018"
"D08","Mountain_Lion",0,31,0,"july.2018"
"D10","Mountain_Lion",0,26,0,"july.2018"
"D12","Mountain_Lion",0,31,0,"july.2018"
"D14","Mountain_Lion",0,31,0,"july.2018"
"D16","Mountain_Lion",0,31,0,"july.2018"
"E05","Mountain_Lion",0,31,0,"july.2018"
"E07","Mountain_Lion",0,31,0,"july.2018"
"E09","Mountain_Lion",0,31,0,"july.2018"
"E11","Mountain_Lion",0,31,0,"july.2018"
"E13","Mountain_Lion",0,31,0,"july.2018"
"E15","Mountain_Lion",0,31,0,"july.2018"
"F06","Mountain_Lion",0,26,0,"july.2018"
"F08","Mountain_Lion",0,31,0,"july.2018"
"F10","Mountain_Lion",0,26,0,"july.2018"
"G09","Mountain_Lion",0,26,0,"july.2018"
"G11","Mountain_Lion",0,31,0,"july.2018"
"A13","Pig",0,31,0,"july.2018"
"B02","Pig",0,26,0,"july.2018"
"B04","Pig",0,31,0,"july.2018"
"B06","Pig",0,26,0,"july.2018"
"B08","Pig",0,31,0,"july.2018"
"B10","Pig",0,31,0,"july.2018"
"B12","Pig",0,31,0,"july.2018"
"B14","Pig",0,31,0,"july.2018"
"C03","Pig",0,31,0,"july.2018"
"C09","Pig",0,31,0,"july.2018"
"C15","Pig",0,31,0,"july.2018"
"C17","Pig",0,31,0,"july.2018"
"D04","Pig",0,31,0,"july.2018"
"D06","Pig",0,26,0,"july.2018"
"D08","Pig",0,31,0,"july.2018"
"D10","Pig",0,26,0,"july.2018"
"D12","Pig",0,31,0,"july.2018"
"D14","Pig",0,31,0,"july.2018"
"D16","Pig",0,31,0,"july.2018"
"E05","Pig",0,31,0,"july.2018"
"E07","Pig",0,31,0,"july.2018"
"E09","Pig",0,31,0,"july.2018"
"E11","Pig",0,31,0,"july.2018"
"E13","Pig",0,31,0,"july.2018"
"E15","Pig",0,31,0,"july.2018"
"F06","Pig",0,26,0,"july.2018"
"F08","Pig",0,31,0,"july.2018"
"F10","Pig",0,26,0,"july.2018"
"G09","Pig",0,26,0,"july.2018"
"G11","Pig",1,31,0.032258064516129,"july.2018"
"A13","Raccoon",0,31,0,"july.2018"
"B02","Raccoon",1,26,0.0384615384615385,"july.2018"
"B04","Raccoon",0,31,0,"july.2018"
"B06","Raccoon",0,26,0,"july.2018"
"B08","Raccoon",0,31,0,"july.2018"
"B10","Raccoon",0,31,0,"july.2018"
"B12","Raccoon",0,31,0,"july.2018"
"B14","Raccoon",0,31,0,"july.2018"
"C03","Raccoon",0,31,0,"july.2018"
"C09","Raccoon",0,31,0,"july.2018"
"C15","Raccoon",0,31,0,"july.2018"
"C17","Raccoon",0,31,0,"july.2018"
"D04","Raccoon",1,31,0.032258064516129,"july.2018"
"D06","Raccoon",0,26,0,"july.2018"
"D08","Raccoon",0,31,0,"july.2018"
"D10","Raccoon",0,26,0,"july.2018"
"D12","Raccoon",0,31,0,"july.2018"
"D14","Raccoon",1,31,0.032258064516129,"july.2018"
"D16","Raccoon",0,31,0,"july.2018"
"E05","Raccoon",0,31,0,"july.2018"
"E07","Raccoon",0,31,0,"july.2018"
"E09","Raccoon",0,31,0,"july.2018"
"E11","Raccoon",0,31,0,"july.2018"
"E13","Raccoon",0,31,0,"july.2018"
"E15","Raccoon",0,31,0,"july.2018"
"F06","Raccoon",0,26,0,"july.2018"
"F08","Raccoon",0,31,0,"july.2018"
"F10","Raccoon",0,26,0,"july.2018"
"G09","Raccoon",0,26,0,"july.2018"
"G11","Raccoon",0,31,0,"july.2018"
"A13","Sheep",0,31,0,"july.2018"
"B02","Sheep",0,26,0,"july.2018"
"B04","Sheep",0,31,0,"july.2018"
"B06","Sheep",0,26,0,"july.2018"
"B08","Sheep",0,31,0,"july.2018"
"B10","Sheep",0,31,0,"july.2018"
